"month","day","year","13055040","13085040","Monteria"
"01","31","2015",25.4,24.2,24.3
"02","01","2015",25.8,24.4,25.2
"02","02","2015",25,24.2,24.4
"02","03","2015",25.8,24.2,25
"02","04","2015",25.2,23.8,24.4
"02","05","2015",26,NA,25.1
"02","06","2015",25.6,24.4,25.1
"02","07","2015",24.7,NA,23.9
"02","08","2015",25.1,NA,23.8
"02","09","2015",24.7,22.6,23.4
"02","10","2015",24,22,23.3
"02","11","2015",24.2,23,22.8
"02","12","2015",24.7,22.4,24.3
"02","13","2015",25.9,23.4,24.6
"02","14","2015",26.1,24,25.5
"02","15","2015",26.3,24.2,25.6
"02","16","2015",25,23.4,24.4
"02","17","2015",25,23.2,23.9
"02","18","2015",25.4,23.4,24.4
"02","19","2015",24.6,22.8,23.2
"02","20","2015",25.7,22.6,24.4
"02","21","2015",24.5,23,24.1
"02","22","2015",24.5,22.6,23.6
"02","23","2015",24.1,22.4,23.2
"02","24","2015",25.3,23.8,24.6
"02","25","2015",25.4,22.8,24.6
"02","26","2015",25.1,23.2,24.5
"02","27","2015",25.1,24.2,24.4
"02","28","2015",25.8,23,25
"03","01","2015",26.3,24,25.6
"03","02","2015",25,23.4,24.3
"03","03","2015",24.4,NA,23.2
"03","04","2015",23.9,23.2,23.2
"03","05","2015",24.2,22.8,23.6
"03","06","2015",25.2,23,24.3
"03","07","2015",25.2,23.4,24.4
"03","08","2015",24.6,22.8,24.2
"03","09","2015",25.2,22.6,24
"03","10","2015",25.2,23.6,24.6
"03","11","2015",25.9,23.4,24.9
"03","12","2015",25.5,23.4,24.9
"03","13","2015",26.1,NA,25.3
"03","14","2015",26.1,23.8,25.7
"03","15","2015",25.8,24.2,25.3
"03","16","2015",26.2,23.6,25.7
"03","17","2015",25.9,24.2,25.4
"03","18","2015",25.9,23,25.3
"03","19","2015",25.1,23,24.4
"03","20","2015",24.6,23.2,23.9
"03","21","2015",24.8,22.8,23.6
"03","22","2015",23.9,23.2,23.2
"03","23","2015",24.2,22.6,23.2
"03","24","2015",24.1,22.6,23.7
"03","25","2015",25.3,22.8,24.4
"03","26","2015",25.6,23.8,24.8
"03","27","2015",25,23.2,24.1
"03","28","2015",26.1,23.6,25.3
"03","29","2015",26.2,24.4,25.6
"03","30","2015",25.8,24.2,25.3
"03","31","2015",25.4,23.6,24.4
"04","01","2015",25,24,24.4
"04","02","2015",25.9,23.6,25.1
"04","03","2015",26.2,23.8,25.4
"04","04","2015",25.3,NA,23.3
"04","05","2015",26.1,24.6,25.2
"04","06","2015",25.8,23.8,24.7
"04","07","2015",25.9,24,25.3
"04","08","2015",26.5,24.6,26.1
"04","09","2015",25.5,23.8,25.1
"04","10","2015",27,24.8,26.3
"04","11","2015",NA,24.4,26.2
"04","12","2015",NA,24.6,24.8
"04","13","2015",26.6,24.6,25.9
"04","14","2015",26,24.2,25.9
"04","15","2015",23.2,21.6,22.6
"04","16","2015",24.5,22.6,24.3
"04","17","2015",23.8,22.8,23.2
"04","18","2015",24.5,24,24.4
"04","19","2015",NA,24.6,25.6
"04","20","2015",NA,22.8,23
"04","21","2015",23.3,22.4,23.3
"04","22","2015",25.4,24.4,24.4
"04","23","2015",26.4,24,25.5
"04","24","2015",26.5,24.8,25.7
"04","25","2015",26.6,24.6,26.2
"04","26","2015",26.3,24.8,25.8
"04","27","2015",26.7,25.6,25.9
"04","28","2015",27.5,25.8,26.8
"04","29","2015",26.6,25,26
"04","30","2015",25.7,25.2,25.6
"05","01","2015",25.3,23.8,24.8
"05","02","2015",26.4,25.4,25.4
"05","03","2015",25.9,24.6,25.4
"05","04","2015",26.5,25.2,25.8
"05","05","2015",26.6,24.8,26
"05","06","2015",26.2,25,25.4
"05","07","2015",25.8,24,25.3
"05","08","2015",25.4,24.4,25.2
"05","09","2015",26.9,25,26.3
"05","10","2015",27.6,NA,27.1
"05","11","2015",27.7,25.6,27.3
"05","12","2015",26.6,25.6,26
"05","13","2015",26.9,24.8,25.8
"05","14","2015",27.5,25.4,26.8
"05","15","2015",23.2,22.4,22.4
"05","16","2015",23.8,24.4,25.1
"05","17","2015",21.7,21.8,21.4
"05","18","2015",NA,23.4,25.6
"05","19","2015",NA,22.2,23.4
"05","20","2015",25.9,24.4,25.3
"05","21","2015",26.6,24.4,26.1
"05","22","2015",NA,23,24.8
"05","23","2015",NA,23,24.4
"05","24","2015",26.6,25.2,26.4
"05","25","2015",NA,21.2,22.1
"05","26","2015",24.5,22.8,24.3
"05","27","2015",NA,23.8,25.1
"05","28","2015",NA,21.4,22.8
"05","29","2015",NA,21.4,24.4
"05","30","2015",NA,24.4,24.8
"05","31","2015",25.4,24.2,25.1
"06","01","2015",26.1,24.6,25.7
"06","02","2015",24,24.8,24.3
"06","03","2015",23.4,22.8,23.3
"06","04","2015",26.5,24.6,25.9
"06","05","2015",25.8,23.2,24.6
"06","06","2015",25.3,24,25.1
"06","07","2015",25.9,23.4,25.5
"06","08","2015",25.4,23,24.9
"06","09","2015",24.4,23.2,24.2
"06","10","2015",24.7,23.8,24
"06","11","2015",25.5,24,24.7
"06","12","2015",26.3,24.4,25.7
"06","13","2015",23.1,23.8,22.4
"06","14","2015",26.4,24.6,26.1
"06","15","2015",24.4,23,24.2
"06","16","2015",23.8,25.4,26.1
"06","17","2015",26.7,24.8,26.4
"06","18","2015",27.1,25.8,26.8
"06","19","2015",26.8,25.4,26.3
"06","20","2015",27.6,26.2,26.8
"06","21","2015",27.4,25.8,27
"06","22","2015",25.7,23.8,25.7
"06","23","2015",26.8,25.4,26.4
"06","24","2015",25.2,24.8,24.8
"06","25","2015",27.6,26,26.9
"06","26","2015",27.7,26,26.9
"06","27","2015",27.4,25.4,26.4
"06","28","2015",27.8,NA,27.1
"06","29","2015",27.5,25.8,27.1
"06","30","2015",26.2,24.6,25.9
"07","01","2015",25.7,25.2,25.5
"07","02","2015",26.6,25.4,25.7
"07","03","2015",27.3,25.6,26.6
"07","04","2015",27.4,25.2,26.8
"07","05","2015",26.8,25.8,27
"07","06","2015",23.3,25.4,23.7
"07","07","2015",22.5,23.8,22.4
"07","08","2015",22.7,22.4,22.7
"07","09","2015",25.3,24,24.8
"07","10","2015",24.8,23,23.6
"07","11","2015",27,24.6,26.6
"07","12","2015",25.8,24.4,25.6
"07","13","2015",25.7,24.8,24.5
"07","14","2015",25.6,24.2,25.2
"07","15","2015",24.7,23.2,24.9
"07","16","2015",24.3,23.2,23.9
"07","17","2015",23.9,22.8,23.4
"07","18","2015",23.4,24,23.3
"07","19","2015",23.8,NA,23.5
"07","20","2015",24.7,23.2,24.2
"07","21","2015",24.2,22.8,24.3
"07","22","2015",25.4,24.2,24.9
"07","23","2015",25.3,22.4,24.8
"07","24","2015",22.4,21.6,22.2
"07","25","2015",26,23.8,25.7
"07","26","2015",25.9,24.4,25.6
"07","27","2015",26.6,24.8,26.3
"07","28","2015",25.7,23.8,25.3
"07","29","2015",26.6,24.6,26.1
"07","30","2015",26,24.2,25.2
"07","31","2015",25.7,24.4,24.8
"08","01","2015",25.9,24.2,24.8
"08","02","2015",26.2,24,25.7
"08","03","2015",26.5,25.2,25.8
"08","04","2015",27.1,25.2,26.2
"08","05","2015",27.4,25.6,26.6
"08","06","2015",26.7,24,25.7
"08","07","2015",27.4,25.6,26.5
"08","08","2015",NA,24.4,26.4
"08","09","2015",NA,23.2,23.2
"08","10","2015",NA,23.4,24.4
"08","11","2015",NA,22.6,22.8
"08","12","2015",NA,24.8,25.7
"08","13","2015",23.6,25.6,23.5
"08","14","2015",22.9,22.6,23
"08","15","2015",25.3,25.2,25.9
"08","16","2015",24.3,24.2,24.6
"08","17","2015",24.3,23.8,24.4
"08","18","2015",22,22,22.6
"08","19","2015",24.7,24.4,24.8
"08","20","2015",26.1,25.2,26.2
"08","21","2015",21.4,22.6,22.1
"08","22","2015",25.2,24.2,25.3
"08","23","2015",24.8,24.4,24.9
"08","24","2015",25.1,24.2,25.3
"08","25","2015",23.8,24.2,24.6
"08","26","2015",22.1,21.2,22.3
"08","27","2015",24.9,23.6,25.1
"08","28","2015",25.4,25,25.8
"08","29","2015",25.6,25.2,25.8
"08","30","2015",26.3,25.4,26.4
"08","31","2015",26.4,22.8,26.6
"09","01","2015",21.1,22.2,22.2
"09","02","2015",25.4,24.4,25.3
"09","03","2015",25.4,25,25.6
"09","04","2015",24.3,24,24.7
"09","05","2015",25.9,25.2,26.3
"09","06","2015",25.7,24.4,25.8
"09","07","2015",25.8,25.4,26.1
"09","08","2015",26.3,25.4,26.6
"09","09","2015",26.7,25.4,26.7
"09","10","2015",25,24.2,24.9
"09","11","2015",23.3,22.4,22.9
"09","12","2015",23.6,23.2,23.7
"09","13","2015",26.1,25.2,25.9
"09","14","2015",26.2,25.2,26.4
"09","15","2015",24.5,23.2,24.8
"09","16","2015",26.1,25.8,26.3
"09","17","2015",24.7,24.2,25.2
"09","18","2015",23.7,24.4,24.1
"09","19","2015",25,24.4,25.2
"09","20","2015",24.4,24,24.5
"09","21","2015",24.2,23.8,24.4
"09","22","2015",25.9,25.2,25.8
"09","23","2015",26.2,24.2,26.8
"09","24","2015",24.6,23.2,24.9
"09","25","2015",24.3,24,24.8
"09","26","2015",25.9,25.2,25.9
"09","27","2015",24.3,25,24.7
"09","28","2015",25.5,25,25.8
"09","29","2015",23.7,25.8,23.3
"09","30","2015",23.3,23,23.6
"10","01","2015",24,23.8,24.3
"10","02","2015",23,23.2,23.6
"10","03","2015",24.8,24.4,25.6
"10","04","2015",25.5,25.4,25.4
"10","05","2015",25.3,24.6,25.8
"10","06","2015",26.9,26,26.9
"10","07","2015",23.8,23.8,24.7
"10","08","2015",23.7,22.8,24.5
"10","09","2015",25,22.8,NA
"10","10","2015",25.3,24.2,NA
"10","11","2015",24.9,24,NA
"10","12","2015",24.5,24.4,NA
"10","13","2015",24.9,24.6,NA
"10","14","2015",24.3,24,NA
"10","15","2015",23.4,23.8,NA
"10","16","2015",24.4,24.4,NA
"10","17","2015",24.1,24.4,NA
"10","18","2015",22.4,22.4,NA
"10","19","2015",24.7,23.2,NA
"10","20","2015",24.6,24,NA
"10","21","2015",23.1,23,NA
"10","22","2015",24.5,24.4,NA
"10","23","2015",25.7,25.4,NA
"10","24","2015",22.8,24.2,NA
"10","25","2015",22.9,24,NA
"10","26","2015",24.5,22.8,NA
"10","27","2015",24.3,24.4,NA
"10","28","2015",24.7,24.2,NA
"10","29","2015",23,24,NA
"10","30","2015",21.9,22.2,NA
"10","31","2015",23.7,23.2,NA
"11","01","2015",24.2,23.2,NA
"11","02","2015",24.2,20.8,NA
"11","03","2015",22.8,22,NA
"11","04","2015",24.3,24.2,NA
"11","05","2015",24,23.4,NA
"11","06","2015",24,24,NA
"11","07","2015",23.3,23.8,NA
"11","08","2015",24.4,24,NA
"11","09","2015",25.3,24.8,NA
"11","10","2015",23.3,23.2,NA
"11","11","2015",21.4,21.2,NA
"11","12","2015",NA,23.2,NA
"11","13","2015",NA,24.2,NA
"11","14","2015",NA,24.8,NA
"11","15","2015",NA,24.6,NA
"11","16","2015",NA,24.6,NA
"11","17","2015",NA,22.8,NA
"11","18","2015",NA,22.3,NA
"11","19","2015",NA,24.2,23.4
"11","20","2015",NA,24.2,23.3
"11","21","2015",NA,23,23.3
"11","22","2015",NA,23.2,23.2
"11","23","2015",NA,24.4,23.9
"11","24","2015",NA,23.8,24.1
"11","25","2015",NA,NA,24.3
"11","26","2015",NA,24.4,24.4
"11","27","2015",NA,24.8,24.7
"11","28","2015",NA,23.4,24
"11","29","2015",NA,24.2,22.8
"11","30","2015",NA,24.4,23.7
"12","01","2015",NA,NA,25.1
"12","02","2015",NA,NA,24.6
"12","03","2015",NA,NA,25.4
"12","04","2015",NA,NA,23.7
"12","05","2015",NA,NA,24.6
"12","06","2015",NA,NA,24.3
"12","07","2015",NA,NA,25.1
"12","08","2015",NA,NA,25.4
"12","09","2015",NA,NA,23.9
"12","10","2015",NA,NA,24
"12","11","2015",NA,NA,24.2
"12","12","2015",NA,NA,24.9
"12","13","2015",NA,NA,24.9
"12","14","2015",NA,NA,24.4
"12","15","2015",NA,NA,24.3
"12","16","2015",NA,NA,24.3
"12","17","2015",NA,NA,23.2
"12","18","2015",NA,NA,23
"12","19","2015",NA,NA,22.8
"12","20","2015",NA,NA,24.9
"12","21","2015",NA,NA,24.2
"12","22","2015",NA,NA,23.5
"12","23","2015",NA,NA,23.6
"12","24","2015",NA,NA,23.4
"12","25","2015",NA,NA,23.2
"12","26","2015",NA,NA,22.7
"12","27","2015",NA,NA,22.6
"12","28","2015",NA,NA,23.4
"12","29","2015",NA,NA,24.1
"12","30","2015",NA,NA,23.9
"12","31","2015",NA,NA,23.8
