"month","day","year","13055040","13085040","Monteria"
"06","04","2014",NA,34.6,NA
"06","05","2014",NA,34.6,NA
"06","06","2014",NA,35.4,NA
"06","07","2014",NA,33.6,NA
"06","08","2014",NA,30.8,NA
"06","09","2014",NA,33.4,NA
"06","10","2014",NA,33.8,NA
"06","11","2014",NA,35.8,NA
"06","12","2014",NA,35.4,NA
"06","13","2014",NA,34.6,NA
"06","14","2014",NA,32.2,NA
"06","15","2014",NA,35,NA
"06","16","2014",NA,33.6,NA
"06","17","2014",NA,35.6,NA
"06","18","2014",NA,33.6,NA
"06","19","2014",NA,34.2,NA
"06","20","2014",NA,35.8,NA
"06","21","2014",NA,34.8,NA
"06","22","2014",NA,35.2,NA
"06","23","2014",NA,32.8,NA
"06","24","2014",NA,32.6,NA
"06","25","2014",NA,31.6,NA
"06","26","2014",NA,34.8,NA
"06","27","2014",NA,32.8,NA
"06","28","2014",NA,33.4,NA
"06","29","2014",NA,36.5,NA
"06","30","2014",NA,36.2,NA
"07","01","2014",NA,NA,NA
"07","02","2014",NA,NA,NA
"07","03","2014",NA,NA,NA
"07","04","2014",NA,NA,NA
"07","05","2014",NA,NA,NA
"07","06","2014",NA,NA,NA
"07","07","2014",NA,NA,NA
"07","08","2014",NA,NA,NA
"07","09","2014",NA,NA,NA
"07","10","2014",NA,NA,NA
"07","11","2014",NA,NA,NA
"07","12","2014",NA,NA,NA
"07","13","2014",NA,NA,NA
"07","14","2014",NA,NA,NA
"07","15","2014",NA,NA,NA
"07","16","2014",NA,NA,NA
"07","17","2014",NA,NA,NA
"07","18","2014",NA,NA,NA
"07","19","2014",NA,NA,NA
"07","20","2014",NA,NA,NA
"07","21","2014",NA,NA,NA
"07","22","2014",NA,NA,NA
"07","23","2014",NA,NA,NA
"07","24","2014",NA,NA,NA
"07","25","2014",NA,NA,NA
"07","26","2014",NA,NA,NA
"07","27","2014",NA,NA,NA
"07","28","2014",NA,NA,NA
"07","29","2014",NA,NA,NA
"07","30","2014",NA,NA,NA
"07","31","2014",NA,NA,NA
"08","01","2014",NA,NA,NA
"08","02","2014",NA,NA,NA
"08","03","2014",NA,NA,NA
"08","04","2014",NA,NA,NA
"08","05","2014",NA,NA,NA
"08","06","2014",NA,NA,NA
"08","07","2014",NA,NA,NA
"08","08","2014",NA,NA,NA
"08","09","2014",NA,NA,NA
"08","10","2014",NA,NA,NA
"08","11","2014",NA,NA,NA
"08","12","2014",NA,NA,NA
"08","13","2014",NA,NA,NA
"08","14","2014",NA,NA,NA
"08","15","2014",NA,NA,NA
"08","16","2014",NA,NA,NA
"08","17","2014",NA,NA,NA
"08","18","2014",NA,NA,NA
"08","19","2014",NA,NA,NA
"08","20","2014",NA,NA,NA
"08","21","2014",NA,NA,NA
"08","22","2014",NA,NA,NA
"08","23","2014",NA,NA,NA
"08","24","2014",NA,NA,NA
"08","25","2014",NA,NA,NA
"08","26","2014",NA,NA,NA
"08","27","2014",NA,NA,NA
"08","28","2014",NA,NA,NA
"08","29","2014",NA,NA,NA
"08","30","2014",NA,NA,NA
"08","31","2014",NA,NA,NA
"09","01","2014",NA,NA,NA
"09","02","2014",NA,NA,NA
"09","03","2014",NA,NA,NA
"09","04","2014",NA,NA,NA
"09","05","2014",NA,NA,NA
"09","06","2014",NA,NA,NA
"09","07","2014",NA,NA,NA
"09","08","2014",NA,NA,NA
"09","09","2014",NA,NA,NA
"09","10","2014",NA,NA,NA
"09","11","2014",NA,NA,NA
"09","12","2014",31.4,NA,NA
"09","13","2014",33.5,NA,NA
"09","14","2014",28.7,NA,NA
"09","15","2014",31.4,NA,NA
"09","16","2014",34.1,NA,NA
"09","17","2014",34.1,NA,NA
"09","18","2014",31.2,NA,NA
"09","19","2014",33.5,NA,NA
"09","20","2014",34.3,NA,NA
"09","21","2014",31.3,NA,NA
"09","22","2014",NA,NA,NA
"09","23","2014",33.1,NA,NA
"09","24","2014",34.4,NA,NA
"09","25","2014",31.4,NA,NA
"09","26","2014",33.7,NA,NA
"09","27","2014",33.1,NA,NA
"09","28","2014",32.2,NA,NA
"09","29","2014",35.3,NA,NA
"09","30","2014",35.7,NA,NA
"10","01","2014",34.8,NA,NA
"10","02","2014",35.2,NA,NA
"10","03","2014",34.3,NA,NA
"10","04","2014",34.3,NA,NA
"10","05","2014",33.3,NA,NA
"10","06","2014",32,NA,NA
"10","07","2014",33.3,NA,NA
"10","08","2014",NA,NA,NA
"10","09","2014",29.3,NA,NA
"10","10","2014",34,NA,NA
"10","11","2014",32,NA,NA
"10","12","2014",31.6,NA,NA
"10","13","2014",34,NA,NA
"10","14","2014",30.6,NA,NA
"10","15","2014",33.9,NA,NA
"10","16","2014",33.3,NA,NA
"10","17","2014",27.3,NA,NA
"10","18","2014",32.5,NA,NA
"10","19","2014",33.4,NA,NA
"10","20","2014",30.9,NA,NA
"10","21","2014",33.3,NA,NA
"10","22","2014",NA,NA,NA
"10","23","2014",34.5,NA,NA
"10","24","2014",30.5,NA,NA
"10","25","2014",NA,NA,NA
"10","26","2014",33.5,NA,NA
"10","27","2014",NA,NA,NA
"10","28","2014",33.8,NA,NA
"10","29","2014",34.8,NA,NA
"10","30","2014",NA,NA,NA
"10","31","2014",32.6,NA,NA
"11","01","2014",34.8,NA,NA
"11","02","2014",31.4,NA,NA
"11","03","2014",34.8,NA,NA
"11","04","2014",35.4,NA,NA
"11","05","2014",35.1,NA,NA
"11","06","2014",31.4,NA,NA
"11","07","2014",33.9,NA,NA
"11","08","2014",32.8,NA,NA
"11","09","2014",31.1,NA,NA
"11","10","2014",29.7,NA,NA
"11","11","2014",31.4,NA,NA
"11","12","2014",32.9,NA,NA
"11","13","2014",31.1,NA,NA
"11","14","2014",NA,NA,NA
"11","15","2014",NA,NA,NA
"11","16","2014",32.8,NA,NA
"11","17","2014",NA,NA,NA
"11","18","2014",34.3,NA,NA
"11","19","2014",NA,NA,NA
"11","20","2014",33.5,NA,NA
"11","21","2014",33.5,NA,NA
"11","22","2014",NA,NA,NA
"11","23","2014",34,NA,NA
"11","24","2014",NA,NA,NA
"11","25","2014",NA,NA,NA
"11","26","2014",31.7,NA,NA
"11","27","2014",33.5,NA,NA
"11","28","2014",33.6,NA,NA
"11","29","2014",34,NA,NA
"11","30","2014",34.5,NA,NA
"12","01","2014",34.7,NA,NA
"12","02","2014",32.3,NA,NA
"12","03","2014",34.2,NA,NA
"12","04","2014",33.1,NA,NA
"12","05","2014",31.7,NA,NA
"12","06","2014",32.8,NA,NA
"12","07","2014",33.2,NA,NA
"12","08","2014",31.9,NA,NA
"12","09","2014",32.4,NA,NA
"12","10","2014",33.4,NA,NA
"12","11","2014",34.5,NA,NA
"12","12","2014",35.2,NA,34.6
"12","13","2014",33.5,NA,32.6
"12","14","2014",34,NA,32.7
"12","15","2014",31.5,NA,31.3
"12","16","2014",33.3,NA,32.9
"12","17","2014",33.8,NA,33.9
"12","18","2014",34.3,NA,33.2
"12","19","2014",33.6,NA,34
"12","20","2014",34.5,NA,34.2
"12","21","2014",32.7,NA,33.3
"12","22","2014",34.3,NA,34.2
"12","23","2014",34.3,NA,35.1
"12","24","2014",35.4,NA,35.6
"12","25","2014",NA,NA,35.7
"12","26","2014",NA,NA,35.8
"12","27","2014",34.8,NA,35.2
"12","28","2014",35.1,NA,35.7
"12","29","2014",35.4,NA,35.4
"12","30","2014",34.6,NA,35.1
"12","31","2014",35.6,NA,36.1
"01","01","2015",35.5,36.4,35.8
"01","02","2015",35.8,36.2,35.9
"01","03","2015",36.3,36.2,36.4
"01","04","2015",36.5,36.6,36.4
"01","05","2015",35.7,36.4,36.1
"01","06","2015",36.1,36.4,36
"01","07","2015",35.2,36.2,35.9
"01","08","2015",34.4,35.6,35.2
"01","09","2015",35.1,35.4,35.1
"01","10","2015",35,36,36.3
"01","11","2015",35.6,35.6,36.7
"01","12","2015",35.7,35.4,35.8
"01","13","2015",36,36.2,36.1
"01","14","2015",34.6,34.4,34.3
"01","15","2015",33.8,33.8,33.9
"01","16","2015",33.9,34.2,34.1
"01","17","2015",31.6,31.6,31.4
"01","18","2015",34.8,34.4,34.2
"01","19","2015",32.2,31.4,31.6
"01","20","2015",31.2,31.2,31.2
"01","21","2015",33.2,32.4,32.5
"01","22","2015",34.4,33.4,33.8
"01","23","2015",34.3,33.6,33.6
"01","24","2015",34.3,34,34.2
"01","25","2015",35.4,35.6,36.7
"01","26","2015",33.9,32.6,32.4
"01","27","2015",33.5,33,32.5
"01","28","2015",35,34.2,34.7
"01","29","2015",35.5,35.4,35.7
"01","30","2015",36.3,35.6,36.1
"01","31","2015",33.8,34.2,33.6
"02","01","2015",36.2,36.4,35.9
"02","02","2015",37.1,36,37.4
"02","03","2015",37,37.2,37.6
"02","04","2015",37.2,36.4,37.4
"02","05","2015",35.8,35.2,34.7
"02","06","2015",34.5,33.8,33.4
"02","07","2015",34.5,34.2,34.2
"02","08","2015",33,32.2,32.3
"02","09","2015",33.4,32.6,33.1
"02","10","2015",34.4,34,34.2
"02","11","2015",33.3,32.8,33.1
"02","12","2015",34.7,34.6,34.3
"02","13","2015",34.9,34.4,35.2
"02","14","2015",34.5,34.6,34.4
"02","15","2015",37,36.8,36.3
"02","16","2015",37.1,37.4,37.9
"02","17","2015",37,35.6,36.2
"02","18","2015",34.9,34.8,34.5
"02","19","2015",32.5,33,32.7
"02","20","2015",35.6,35,35.8
"02","21","2015",36.4,37,37.1
"02","22","2015",37.1,37.8,37.7
"02","23","2015",37.1,37.2,38.2
"02","24","2015",36.9,36.2,36.4
"02","25","2015",35.9,35.4,35.2
"02","26","2015",36.4,35.2,36.3
"02","27","2015",36.5,36.2,37.2
"02","28","2015",36.5,36.2,36.9
"03","01","2015",37.1,36.8,37.9
"03","02","2015",36.4,36.2,36.9
"03","03","2015",36.8,37.2,37.7
"03","04","2015",37.6,37.8,38.1
"03","05","2015",37.5,38.2,38.4
"03","06","2015",37.5,37.4,37.8
"03","07","2015",37.5,37.4,37.3
"03","08","2015",37.8,38.6,37.9
"03","09","2015",35.9,36.4,36.8
"03","10","2015",37,36.8,37.2
"03","11","2015",36.7,37.6,37.8
"03","12","2015",38.2,38,38.3
"03","13","2015",37,36.4,38.1
"03","14","2015",37.2,37.2,37.8
"03","15","2015",36.7,36.8,36.3
"03","16","2015",34.8,34.6,34.9
"03","17","2015",34.6,34,33.6
"03","18","2015",32.7,32.4,32.6
"03","19","2015",34.1,33.8,33.8
"03","20","2015",36.1,35.4,35.6
"03","21","2015",35.2,34,34.9
"03","22","2015",35.3,34.4,34.8
"03","23","2015",35,34.6,34.7
"03","24","2015",35.1,34.8,34.7
"03","25","2015",34.9,34.4,35.2
"03","26","2015",34.4,34.4,34.8
"03","27","2015",35.9,34.8,35.6
"03","28","2015",34.5,34.8,34.6
"03","29","2015",30.8,31.4,30.9
"03","30","2015",34.4,33.4,33.5
"03","31","2015",34.5,34.4,36.1
"04","01","2015",35.4,35.4,35.5
"04","02","2015",35.7,35,35.1
"04","03","2015",36.4,35.4,35.9
"04","04","2015",35.2,34.6,35.2
"04","05","2015",36.2,36.6,36.6
"04","06","2015",36.7,37.2,36.9
"04","07","2015",37.2,NA,36.9
"04","08","2015",34.9,35.4,35
"04","09","2015",35.9,35.2,35.9
"04","10","2015",36.7,37.2,36.9
"04","11","2015",NA,34.2,34.6
"04","12","2015",34.4,35,35.9
"04","13","2015",36.2,35.4,35.7
"04","14","2015",34.6,34.2,35.1
"04","15","2015",31.4,NA,31.8
"04","16","2015",31.9,31.4,31.6
"04","17","2015",33.8,33.4,33.2
"04","18","2015",35.4,35.4,36.1
"04","19","2015",NA,33.8,35.3
"04","20","2015",33,33.4,33.5
"04","21","2015",34.2,34.8,35.4
"04","22","2015",35.7,36.2,36.4
"04","23","2015",36.5,NA,36.8
"04","24","2015",35.3,35.8,36.1
"04","25","2015",33.3,33.2,33.5
"04","26","2015",36.1,35.6,36.9
"04","27","2015",36.5,36.6,36.5
"04","28","2015",37.1,36,37
"04","29","2015",35.2,35.6,35.6
"04","30","2015",29.9,31.2,31.5
"05","01","2015",34.4,33.6,34.2
"05","02","2015",35,34.6,35.3
"05","03","2015",34.3,34.2,33.9
"05","04","2015",35.6,35.4,36.1
"05","05","2015",34.4,34,34.5
"05","06","2015",35.9,36.6,35.9
"05","07","2015",35.7,36.4,35.9
"05","08","2015",36.4,36.2,36.8
"05","09","2015",35.9,37.4,36.6
"05","10","2015",36.1,36.8,36.9
"05","11","2015",36.3,37.2,36.7
"05","12","2015",37.3,38.6,38
"05","13","2015",35.5,37.8,36.7
"05","14","2015",35.9,36,35.4
"05","15","2015",33.8,34.2,33.5
"05","16","2015",34.7,NA,33.4
"05","17","2015",31.3,30.6,31.4
"05","18","2015",33.8,33.8,33.7
"05","19","2015",32,31.2,31.4
"05","20","2015",33.4,33.4,34.2
"05","21","2015",32.8,31.8,32.4
"05","22","2015",28.1,27.8,27.5
"05","23","2015",NA,36,35.7
"05","24","2015",33.9,34.4,34.4
"05","25","2015",31.3,32.2,32.3
"05","26","2015",NA,32.6,31.9
"05","27","2015",NA,33.8,34.9
"05","28","2015",NA,27,26.9
"05","29","2015",NA,31.4,31.9
"05","30","2015",NA,33.2,33.4
"05","31","2015",34.6,34.2,34.9
"06","01","2015",33.1,33.6,33.7
"06","02","2015",35.5,35,36.2
"06","03","2015",33.3,34.4,34.7
"06","04","2015",33.2,33.8,34.2
"06","05","2015",30.7,31,30.9
"06","06","2015",32,32,31.8
"06","07","2015",31.4,31,32.3
"06","08","2015",31.7,32,31.7
"06","09","2015",32.4,32.2,33
"06","10","2015",32.4,33.2,33.7
"06","11","2015",33.2,34.2,33.9
"06","12","2015",35.6,35.8,36.3
"06","13","2015",35.1,34.8,35
"06","14","2015",34.7,34.8,35.2
"06","15","2015",34.2,34.2,34.3
"06","16","2015",36.1,37,36.4
"06","17","2015",34.8,35,35.3
"06","18","2015",36.1,36.6,36.3
"06","19","2015",37.4,37.8,37.7
"06","20","2015",36.4,36.4,36.8
"06","21","2015",33.9,33.6,34.3
"06","22","2015",31.8,31.8,32.2
"06","23","2015",36.6,39.4,37.8
"06","24","2015",38.5,38.8,38.6
"06","25","2015",37.4,39.6,38.1
"06","26","2015",37.5,38.4,38.2
"06","27","2015",37.4,37.8,38.4
"06","28","2015",37,NA,38.1
"06","29","2015",36.1,37.2,36.7
"06","30","2015",35.8,37.4,37.2
"07","01","2015",37.6,38,38.3
"07","02","2015",37.4,38,37.7
"07","03","2015",37.2,38.4,38.5
"07","04","2015",36.8,38.2,38.1
"07","05","2015",37.2,37.6,37.8
"07","06","2015",36.1,36.4,36.2
"07","07","2015",32,31.4,31.4
"07","08","2015",32.3,32.6,33.1
"07","09","2015",33.6,34.2,33.7
"07","10","2015",33.8,34.6,34.4
"07","11","2015",35.1,35,35.3
"07","12","2015",32.6,32.4,32.4
"07","13","2015",34.1,33.8,33.3
"07","14","2015",33.6,33.6,33.8
"07","15","2015",28.5,29.6,29.1
"07","16","2015",32.3,31.8,31.9
"07","17","2015",34.2,34.6,34.5
"07","18","2015",31.4,NA,31.4
"07","19","2015",32.9,32.8,33.4
"07","20","2015",32.1,33.6,32.8
"07","21","2015",32,32.8,32.4
"07","22","2015",NA,NA,33.4
"07","23","2015",29.6,30,29.8
"07","24","2015",33.8,34.2,34.7
"07","25","2015",35.8,36.8,36.8
"07","26","2015",35.1,36.2,35.8
"07","27","2015",30,NA,29.4
"07","28","2015",34.2,34.6,34.9
"07","29","2015",33.7,32.6,33.3
"07","30","2015",33.3,33,33.1
"07","31","2015",33.9,34,33.4
"08","01","2015",34.6,34.4,34.7
"08","02","2015",34.9,35.8,35.6
"08","03","2015",35.6,36.6,36.7
"08","04","2015",35.1,36,35.9
"08","05","2015",36.2,36.8,36.7
"08","06","2015",35.7,35.6,35.8
"08","07","2015",35.5,35.4,35.2
"08","08","2015",31.9,31.8,31.8
"08","09","2015",NA,30,30.1
"08","10","2015",NA,34.2,34.2
"08","11","2015",NA,35,34.9
"08","12","2015",NA,35.6,35.9
"08","13","2015",33.5,34,32.9
"08","14","2015",33.3,34.8,34.4
"08","15","2015",35.3,34.2,34.4
"08","16","2015",32.7,33,33.3
"08","17","2015",33.2,34.2,33.6
"08","18","2015",32.2,33.2,32.9
"08","19","2015",34,35.6,35.1
"08","20","2015",34.6,34.8,34.8
"08","21","2015",32.6,34.4,33.9
"08","22","2015",33.1,NA,34.1
"08","23","2015",33.3,34.2,33.9
"08","24","2015",31.6,32.6,31.8
"08","25","2015",31.2,32,31.7
"08","26","2015",31.6,32.6,32.8
"08","27","2015",32.3,33.4,33.5
"08","28","2015",32.3,33.8,33.9
"08","29","2015",34.4,35.6,36.1
"08","30","2015",33,34,33.5
"08","31","2015",33.3,33.9,34.3
"09","01","2015",32.3,33.4,32.9
"09","02","2015",32,30.8,31.4
"09","03","2015",29.5,30,30.3
"09","04","2015",33.5,34.4,34.4
"09","05","2015",33.4,33.2,33.6
"09","06","2015",31.6,32.8,32.6
"09","07","2015",32.8,34,33.8
"09","08","2015",33.2,35,34.8
"09","09","2015",35.1,35.8,35.8
"09","10","2015",32.2,32.2,31.8
"09","11","2015",29.2,29.8,29.3
"09","12","2015",33.2,34.6,34.8
"09","13","2015",35.7,36.4,36.2
"09","14","2015",34.9,36.2,36.2
"09","15","2015",34.8,36.2,36.5
"09","16","2015",35,35.8,36.1
"09","17","2015",29.2,29.4,29.4
"09","18","2015",33,34.6,34.1
"09","19","2015",33.2,34.2,34.3
"09","20","2015",31.4,31.6,32.7
"09","21","2015",34.3,34.6,35.4
"09","22","2015",34.5,35,35.6
"09","23","2015",33.2,34.2,33.5
"09","24","2015",29.6,29.8,29.7
"09","25","2015",34,34.2,35.3
"09","26","2015",30.4,31.8,32.4
"09","27","2015",34.6,35.2,35.6
"09","28","2015",34.7,35.8,36.2
"09","29","2015",34.1,35,34.6
"09","30","2015",33.3,34,34.8
"10","01","2015",31.3,31,30.9
"10","02","2015",33.2,33.4,34.1
"10","03","2015",33.3,34.6,35.5
"10","04","2015",34,35,35.6
"10","05","2015",35,35.4,36.3
"10","06","2015",34,34.8,35.4
"10","07","2015",27.5,28.4,28.8
"10","08","2015",32.8,33.8,33.2
"10","09","2015",29.6,31,29.6
"10","10","2015",32.6,34.2,32.1
"10","11","2015",33,32.8,32.8
"10","12","2015",32.9,33.8,32.8
"10","13","2015",31.6,30.4,29.2
"10","14","2015",30.2,30.6,NA
"10","15","2015",33.1,33.4,33.4
"10","16","2015",29.5,30.2,NA
"10","17","2015",32.6,34,33.1
"10","18","2015",32.6,33.6,33.3
"10","19","2015",33.7,33.8,34.4
"10","20","2015",35.3,35.4,33.8
"10","21","2015",33.9,33.8,NA
"10","22","2015",34,35,NA
"10","23","2015",33.3,33,NA
"10","24","2015",31.3,30.4,NA
"10","25","2015",33.2,33,NA
"10","26","2015",29.9,30.2,NA
"10","27","2015",31.3,32,NA
"10","28","2015",33.5,34,NA
"10","29","2015",33.7,34.4,NA
"10","30","2015",31.4,32,NA
"10","31","2015",32.7,32.8,NA
"11","01","2015",31.6,31.8,NA
"11","02","2015",29.7,30,NA
"11","03","2015",33.5,NA,NA
"11","04","2015",32.8,33.2,NA
"11","05","2015",30.5,32.2,NA
"11","06","2015",30.2,30.4,NA
"11","07","2015",33.3,33.8,NA
"11","08","2015",30.3,31.4,NA
"11","09","2015",31.3,30.8,NA
"11","10","2015",33.6,34,NA
"11","11","2015",29.4,30.8,NA
"11","12","2015",NA,33.8,25.6
"11","13","2015",NA,32.8,NA
"11","14","2015",NA,32.6,NA
"11","15","2015",NA,31.6,NA
"11","16","2015",NA,27.8,NA
"11","17","2015",NA,31.8,NA
"11","18","2015",NA,29.8,NA
"11","19","2015",NA,32.2,31.4
"11","20","2015",NA,34,33
"11","21","2015",NA,34.6,33.2
"11","22","2015",NA,34.4,33.3
"11","23","2015",NA,34.2,33.6
"11","24","2015",NA,33.8,33.3
"11","25","2015",NA,35.4,33.9
"11","26","2015",NA,35.4,34.2
"11","27","2015",NA,34.4,32.6
"11","28","2015",NA,29.2,28.2
"11","29","2015",NA,34.4,33.9
"11","30","2015",NA,33.4,31.7
"12","01","2015",NA,NA,31.4
"12","02","2015",NA,NA,33.9
"12","03","2015",NA,NA,31.3
"12","04","2015",NA,NA,32.3
"12","05","2015",NA,NA,34.2
"12","06","2015",NA,NA,34.7
"12","07","2015",NA,NA,33.6
"12","08","2015",NA,NA,30.6
"12","09","2015",NA,NA,33.5
"12","10","2015",NA,NA,33.1
"12","11","2015",NA,NA,33.9
"12","12","2015",NA,NA,34.9
"12","13","2015",NA,NA,32.3
"12","14","2015",NA,NA,30.9
"12","15","2015",NA,NA,31.5
"12","16","2015",NA,NA,33.9
"12","17","2015",NA,NA,32.1
"12","18","2015",NA,NA,33
"12","19","2015",NA,NA,34
"12","20","2015",NA,NA,33.9
"12","21","2015",NA,NA,34.5
"12","22","2015",NA,NA,34.8
"12","23","2015",NA,NA,34.3
"12","24","2015",NA,NA,34.9
"12","25","2015",NA,NA,35.9
"12","26","2015",NA,NA,35.7
"12","27","2015",NA,NA,34.5
"12","28","2015",NA,NA,33.1
"12","29","2015",NA,NA,33.9
"12","30","2015",NA,NA,36.2
"12","31","2015",NA,NA,34.9
